Customer_ID,First_Name,Last_Name,Email,Phone,Age,Gender,Annual_Income,Address_Line_1,City,State,ZIP_Code,Country,Registration_Date,Account_Status,Subscription_Member,Marketing_Consent,Acquisition_Channel,Satisfaction_Score_1_10,Loyalty_Points_Balance
CUST-001441,Katherine,Reed,katherinereed@gmail.com,321-388-6203,53,Male,82841,2484 Main Blvd,Boston,MA,02101,USA,2026-01-22,Inactive,Yes,Yes,Organic Search,5,28
CUST-001442,Edward,Evans,eevans@hotmail.com,309-334-4026,46,Male,150996,529 Cedar Ln,Tampa,FL,33601,USA,2021-10-31,Active,No,Yes,Affiliate,7,582
CUST-001443,Larry,Ward,larryw@outlook.com,998-688-3196,48,Male,164018,8330 Lake Rd,Charlotte,NC,28201,USA,2025-02-22,Active,No,Yes,Referral,5,274
CUST-001444,Katherine,Mitchell,kmitchell@gmail.com,233-618-1245,57,Male,233559,4521 Washington Ave,Tucson,AZ,85701,USA,2023-10-13,Active,No,No,Email Campaign,4,34
CUST-001445,Janet,Bennett,janetbennett@gmail.com,904-532-8496,33,Male,84203,4143 Washington Dr,Phoenix,AZ,85001,USA,2025-06-12,Inactive,Yes,Yes,Organic Search,4,13
CUST-001446,Maria,Garcia,maria623@yahoo.com,785-808-9784,40,Female,52241,8705 Main Ln,Oklahoma City,OK,73101,USA,2022-05-27,Inactive,No,Yes,Affiliate,3,9
CUST-001447,Susan,Edwards,susan.edwards@gmail.com,240-771-7347,31,Male,73546,8556 Main Ave,San Francisco,CA,94101,USA,2023-07-13,Active,No,Yes,Affiliate,9,3
CUST-001448,Donna,Cruz,donna_cruz@outlook.com,501-827-1893,44,Female,32792,8570 Maple Dr,Wichita,KS,67201,USA,2021-10-19,Active,Yes,No,Affiliate,7,207
CUST-001449,Samuel,Edwards,samuel93@gmail.com,759-338-7440,19,Male,78571,6875 Elm Dr,Fresno,CA,93701,USA,2025-10-21,Active,No,Yes,TV/Print,8,5305
CUST-001450,Patricia,Thompson,patriciat@gmail.com,908-864-3686,55,Male,20673,2124 Oak St,Tulsa,OK,74101,USA,2025-04-22,Active,Yes,Yes,Referral,8,8
CUST-001451,Patrick,Edwards,patrick_edwards@yahoo.com,826-363-7204,18,Male,60230,9116 Washington St,Philadelphia,PA,19101,USA,2023-07-03,Active,Yes,Yes,Organic Search,8,46
CUST-001452,Jerry,Perez,jerry_perez@protonmail.com,383-987-1840,63,Male,108983,6974 Cedar Blvd,Atlanta,GA,30301,USA,2021-07-21,Active,No,Yes,Organic Search,6,327
CUST-001453,Carolyn,Foster,cfoster@gmail.com,407-203-5146,50,Female,136504,300 Lake Dr,Denver,CO,80201,USA,2022-12-05,Active,No,Yes,Paid Social,4,146
CUST-001454,Amy,Cooper,amy.cooper@gmail.com,875-687-8434,49,Female,59339,6819 Lake St,Colorado Springs,CO,80901,USA,2021-06-28,Active,Yes,Yes,Paid Social,10,4678
CUST-001455,Scott,Kim,scottkim@protonmail.com,256-868-6718,49,Male,53095,701 Maple St,Kansas City,MO,64101,USA,2024-11-17,Active,No,Yes,Email Campaign,6,22
CUST-001456,Christine,Kelly,christinek@hotmail.com,382-365-5659,46,Male,86612,9847 Maple Dr,Washington,DC,20001,USA,2024-07-31,Active,No,Yes,Paid Social,7,5383
CUST-001457,Janet,Howard,janet.howard@yahoo.com,269-976-8001,49,Prefer not to say,16383,9118 Oak Blvd,Philadelphia,PA,19101,USA,2022-02-17,Active,Yes,Yes,Paid Social,7,44
CUST-001458,Jacob,Moore,jacob125@gmail.com,414-826-1953,61,Female,36270,1890 Oak Dr,Seattle,WA,98101,USA,2024-08-04,Active,No,Yes,Email Campaign,10,5392
CUST-001459,Raymond,Ruiz,raymond620@outlook.com,838-562-3125,40,Female,34772,9318 Lake Ln,Denver,CO,80201,USA,2024-01-17,Active,No,Yes,Direct,9,4993
CUST-001460,Carolyn,Watson,cwatson@gmail.com,201-321-1392,58,Female,50288,7716 Oak Rd,Jacksonville,FL,32201,USA,2021-06-26,Active,Yes,Yes,Email Campaign,8,1354
CUST-001461,Anthony,Ward,award@hotmail.com,417-211-4296,51,Female,176296,4714 Cedar St,Chicago,IL,60601,USA,2024-07-26,Active,Yes,Yes,Paid Social,7,44
CUST-001462,Michelle,Hill,michelleh@outlook.com,549-605-1477,18,Male,78569,2977 Pine Blvd,Boston,MA,02101,USA,2022-02-20,Active,No,Yes,Direct,5,13
CUST-001463,Carol,Gray,cgray@gmail.com,671-749-6490,50,Male,78735,7677 Washington Rd,Chicago,IL,60601,USA,2022-10-26,Active,No,Yes,Referral,6,30
CUST-001464,Linda,Gutierrez,lindag@outlook.com,413-791-6434,50,Female,16211,5893 Oak Ave,Arlington,TX,76001,USA,2022-08-21,Inactive,Yes,Yes,Affiliate,3,22
CUST-001465,Emily,Brown,ebrown@outlook.com,391-809-2914,45,Female,125795,5150 Elm Rd,Miami,FL,33101,USA,2023-06-11,Active,No,Yes,TV/Print,6,133
CUST-001466,Robert,Wright,robert.wright@outlook.com,421-737-5953,33,Male,45523,2967 Oak Blvd,Tucson,AZ,85701,USA,2021-07-09,Active,Yes,Yes,Email Campaign,6,180
CUST-001467,Robert,Jimenez,robert.jimenez@outlook.com,357-394-6572,68,Male,35110,8021 Cedar Blvd,Baltimore,MD,21201,USA,2023-08-08,Active,Yes,Yes,Organic Search,3,18
CUST-001468,Charles,Foster,charles.foster@gmail.com,670-596-9558,59,Male,57656,1997 Main Blvd,Sacramento,CA,95801,USA,2022-08-24,Active,No,Yes,Direct,6,367
CUST-001469,Jennifer,Mendoza,jenniferm@icloud.com,733-984-6119,40,Female,133205,468 Cedar Rd,Philadelphia,PA,19101,USA,2024-07-27,Inactive,No,Yes,TV/Print,4,17
CUST-001470,Anthony,Adams,anthonyadams@company.com,320-479-3446,28,Female,133823,2680 Cedar St,Denver,CO,80201,USA,2024-11-20,Active,Yes,Yes,Affiliate,9,6992
CUST-001471,Mary,Richardson,maryr@gmail.com,477-344-5641,35,Female,58719,9505 Pine Ave,San Antonio,TX,78201,USA,2025-04-12,Inactive,No,Yes,Organic Search,5,7
CUST-001472,Elizabeth,Flores,elizabeth_flores@hotmail.com,891-251-2735,31,Male,139971,6384 Main St,Mesa,AZ,85201,USA,2023-12-14,Active,Yes,No,Referral,7,4131
CUST-001473,Jason,Gomez,jason184@icloud.com,540-402-9740,56,Female,48034,1386 Lake Ln,Colorado Springs,CO,80901,USA,2023-02-12,Active,No,Yes,Organic Search,6,27
CUST-001474,Thomas,Lopez,thomas833@outlook.com,927-984-8625,49,Male,193590,7809 Pine Ave,Milwaukee,WI,53201,USA,2025-11-22,Active,No,Yes,Paid Social,8,21
CUST-001475,Charles,Ward,charles_ward@outlook.com,664-699-1495,30,Male,115660,1170 Lake St,Portland,OR,97201,USA,2025-05-30,Inactive,Yes,Yes,Direct,3,23
CUST-001476,Brian,Morris,brianmorris@icloud.com,720-305-7646,60,Female,48259,1852 Elm Ln,Denver,CO,80201,USA,2022-02-18,Active,No,Yes,In-Store,9,5144
CUST-001477,Katherine,Martinez,katherine_martinez@yahoo.com,835-449-9977,35,Female,65542,2705 Lake Dr,Mesa,AZ,85201,USA,2023-11-08,Active,Yes,Yes,Paid Social,8,43
CUST-001478,William,Baker,william214@hotmail.com,757-910-4869,36,Female,112461,2935 Oak Rd,Long Beach,CA,90801,USA,2024-01-09,Inactive,No,No,Organic Search,4,5
CUST-001479,Catherine,Kelly,ckelly@outlook.com,655-380-6046,44,Male,90988,6748 Oak Ln,San Diego,CA,92101,USA,2023-02-13,Active,No,Yes,Email Campaign,8,20
CUST-001480,Susan,Mendoza,susanm@gmail.com,876-262-2483,55,Female,50558,3665 Maple Ln,Wichita,KS,67201,USA,2021-11-03,Active,Yes,No,Paid Social,8,12
CUST-001481,Dennis,Brooks,dennis.brooks@outlook.com,599-830-8326,52,Female,104219,3305 Pine Rd,New Orleans,LA,70101,USA,2025-08-13,Active,Yes,No,Organic Search,6,4
CUST-001482,Kenneth,Hill,kenneth584@outlook.com,208-826-9362,53,Male,145908,6722 Maple Blvd,Washington,DC,20001,USA,2024-01-01,Active,No,Yes,Organic Search,7,19
CUST-001483,Linda,Mitchell,lindam@outlook.com,231-440-8073,58,Male,69547,9769 Washington Rd,Houston,TX,77001,USA,2026-06-08,Active,Yes,No,Email Campaign,7,20
CUST-001484,Kenneth,Alvarez,kalvarez@gmail.com,342-392-7301,43,Female,216191,6002 Washington Ave,Oklahoma City,OK,73101,USA,2023-12-31,Active,No,No,Affiliate,6,25
CUST-001485,Andrew,Bennett,andrewbennett@outlook.com,873-647-3224,59,Male,137918,1487 Maple Rd,New York,NY,10001,USA,2026-01-14,Inactive,No,Yes,Paid Social,3,140
CUST-001486,Rebecca,Collins,rebecca916@aol.com,765-660-7303,56,Male,174830,5921 Pine Ave,Colorado Springs,CO,80901,USA,2024-01-20,Active,Yes,No,Paid Social,8,2435
CUST-001487,Jason,Cox,jasonc@hotmail.com,620-759-7012,27,Male,60975,648 Main Ln,Tucson,AZ,85701,USA,2021-09-09,Active,No,No,Paid Social,6,270
CUST-001488,Kathleen,Price,kathleen.price@yahoo.com,739-968-5578,45,Male,20341,7717 Oak Ln,Long Beach,CA,90801,USA,2023-09-27,Inactive,No,Yes,Email Campaign,1,15
CUST-001489,Brandon,Lopez,blopez@gmail.com,793-519-1864,45,Female,52204,5728 Main Dr,Miami,FL,33101,USA,2022-04-13,Active,No,No,Organic Search,3,37
CUST-001490,Ryan,Rogers,rrogers@hotmail.com,496-371-1578,28,Male,218897,9891 Cedar Rd,Atlanta,GA,30301,USA,2022-04-29,Active,Yes,No,Email Campaign,7,48
CUST-001491,Larry,King,larry63@gmail.com,498-955-1447,53,Male,67966,4799 Lake St,Albuquerque,NM,87101,USA,2023-03-13,Active,Yes,Yes,Paid Social,6,45
CUST-001492,Thomas,Cook,thomas_cook@gmail.com,214-959-2827,48,Male,109946,9993 Maple Ln,Indianapolis,IN,46201,USA,2025-09-11,Active,Yes,Yes,Direct,9,171
CUST-001493,Jack,Martin,jmartin@icloud.com,441-696-3962,28,Female,65584,8740 Main Blvd,Detroit,MI,48201,USA,2021-11-28,Active,Yes,Yes,Referral,6,318
CUST-001494,David,Jackson,davidjackson@outlook.com,876-650-3740,40,Female,55699,3554 Elm St,Tucson,AZ,85701,USA,2022-03-21,Active,Yes,Yes,Referral,8,49
CUST-001495,Samuel,King,samuel.king@yahoo.com,687-964-9724,45,Female,72159,3928 Washington Rd,Houston,TX,77001,USA,2025-07-01,Active,No,No,Organic Search,8,353
CUST-001496,Patrick,Roberts,patrick_roberts@yahoo.com,591-894-6172,46,Male,52176,8787 Main St,San Jose,CA,95101,USA,2023-06-19,Active,Yes,Yes,Organic Search,8,38
CUST-001497,Jonathan,Brooks,jbrooks@hotmail.com,300-461-7408,56,Male,54255,7654 Pine Rd,Raleigh,NC,27601,USA,2022-10-13,Active,Yes,Yes,Organic Search,9,4797
CUST-001498,Alexander,Ramos,alexanderramos@gmail.com,888-208-2113,45,Male,33008,295 Washington St,Sacramento,CA,95801,USA,2024-07-18,Inactive,No,Yes,Affiliate,2,14
CUST-001499,Shirley,Wilson,swilson@icloud.com,224-834-2506,18,Male,69449,1031 Pine Ln,Nashville,TN,37201,USA,2025-03-17,Inactive,No,Yes,Paid Social,3,24
CUST-001500,Samantha,Thomas,samantha.thomas@gmail.com,982-863-4027,29,Female,54421,1916 Maple Blvd,Philadelphia,PA,19101,USA,2021-08-21,Active,Yes,Yes,Organic Search,9,24
CUST-001501,Donna,Reyes,donna.reyes@gmail.com,883-988-6298,44,Male,159846,4316 Maple St,Miami,FL,33101,USA,2023-11-24,Active,No,Yes,Affiliate,7,21
CUST-001502,Emily,Jimenez,ejimenez@gmail.com,382-651-2137,63,Female,76204,8156 Pine Ln,Oklahoma City,OK,73101,USA,2024-07-28,Active,No,No,Affiliate,5,278
CUST-001503,Ronald,Thompson,rthompson@gmail.com,308-652-5243,28,Male,39754,1792 Main St,San Antonio,TX,78201,USA,2025-08-19,Active,No,Yes,Referral,6,104
CUST-001504,Elizabeth,Kelly,elizabeth_kelly@gmail.com,868-855-1014,42,Female,22446,719 Washington Blvd,Wichita,KS,67201,USA,2023-12-09,Active,No,Yes,Organic Search,5,34
CUST-001505,Karen,Hughes,khughes@yahoo.com,689-646-7617,38,Male,46847,1248 Pine St,Atlanta,GA,30301,USA,2026-06-02,Active,Yes,Yes,In-Store,9,489
CUST-001506,Deborah,Ruiz,druiz@protonmail.com,610-256-2485,36,Male,67898,6085 Elm St,San Diego,CA,92101,USA,2023-04-05,Active,No,Yes,Direct,5,35
CUST-001507,Ryan,Ross,ryan_ross@gmail.com,876-395-5896,41,Female,81593,6491 Oak Rd,Virginia Beach,VA,23451,USA,2025-04-20,Active,No,Yes,Organic Search,4,40
CUST-001508,Frank,Rivera,frank.rivera@icloud.com,225-937-4907,58,Male,97591,8115 Washington St,Miami,FL,33101,USA,2023-12-26,Inactive,Yes,Yes,Referral,2,22
CUST-001509,Anna,Chavez,achavez@yahoo.com,237-547-1918,46,Female,38153,5633 Main Dr,Mesa,AZ,85201,USA,2021-10-05,Active,No,Yes,Organic Search,8,5
CUST-001510,Jessica,Ramirez,jessica827@gmail.com,352-958-4817,55,Female,32111,1280 Main Rd,Omaha,NE,68101,USA,2023-07-04,Active,No,Yes,Affiliate,8,26
CUST-001511,Charles,Morales,charles.morales@gmail.com,333-214-3822,61,Male,67033,918 Cedar St,Albuquerque,NM,87101,USA,2022-12-21,Active,Yes,No,Paid Social,5,173
CUST-001512,Ryan,Ward,ryanw@outlook.com,830-425-2033,36,Female,66784,3420 Washington Blvd,Phoenix,AZ,85001,USA,2021-11-08,Inactive,Yes,Yes,Organic Search,1,17
CUST-001513,Jack,Gray,jack_gray@gmail.com,982-246-3841,34,Female,62416,5596 Oak St,San Diego,CA,92101,USA,2022-08-08,Active,No,Yes,Paid Social,4,64
CUST-001514,Emily,Jackson,ejackson@icloud.com,449-795-1666,51,Female,45058,2285 Oak Rd,Austin,TX,78701,USA,2022-07-14,Active,No,Yes,Email Campaign,9,2998
CUST-001515,Brandon,Carter,brandoncarter@gmail.com,383-291-5648,26,Female,30147,6919 Lake Rd,Los Angeles,CA,90001,USA,2021-07-04,Active,Yes,No,Direct,10,2417
CUST-001516,Thomas,Clark,thomas147@outlook.com,825-908-1616,38,Male,26851,9869 Maple Rd,Seattle,WA,98101,USA,2023-07-04,Active,No,No,Paid Social,8,577
CUST-001517,Amy,Ward,amy.ward@gmail.com,771-441-4144,41,Female,100888,2025 Oak Ln,Miami,FL,33101,USA,2021-10-21,Active,No,Yes,Direct,5,54
CUST-001518,George,Ross,georger@hotmail.com,315-352-8772,30,Female,23276,8251 Maple Ave,Charlotte,NC,28201,USA,2023-11-02,Inactive,No,No,TV/Print,2,28
CUST-001519,Christine,Garcia,christine56@outlook.com,831-976-8424,52,Female,106182,809 Oak Rd,Detroit,MI,48201,USA,2024-11-03,Active,No,Yes,Paid Social,6,603
CUST-001520,Michael,Morgan,michaelmorgan@outlook.com,440-938-8287,64,Male,60281,9810 Elm Dr,Cleveland,OH,44101,USA,2026-04-11,Active,No,Yes,Direct,8,22
CUST-001521,Betty,Myers,betty_myers@yahoo.com,442-955-7759,32,Female,41839,3376 Washington Ave,Charlotte,NC,28201,USA,2022-01-26,Active,No,Yes,In-Store,5,229
CUST-001522,Elizabeth,Stewart,estewart@outlook.com,665-382-7346,40,Male,101619,6219 Maple Dr,Houston,TX,77001,USA,2021-06-12,Inactive,No,Yes,Referral,4,25
CUST-001523,Raymond,Harris,raymond_harris@gmail.com,782-261-5597,27,Male,66974,2336 Oak Dr,Seattle,WA,98101,USA,2025-04-21,Active,Yes,No,Organic Search,5,72
CUST-001524,Ryan,Turner,ryan_turner@outlook.com,826-374-4763,44,Male,151597,1516 Washington Ln,Charlotte,NC,28201,USA,2021-06-20,Inactive,No,Yes,Direct,5,71
CUST-001525,Gary,Ramirez,gramirez@protonmail.com,452-453-6362,18,Female,122828,7214 Pine Ln,Milwaukee,WI,53201,USA,2024-11-15,Active,Yes,No,Organic Search,5,25
CUST-001526,Karen,Kelly,karen.kelly@gmail.com,987-716-1550,47,Male,152990,7074 Washington Dr,Las Vegas,NV,89101,USA,2026-03-11,Active,No,No,Paid Social,5,399
CUST-001527,Rachel,Gonzalez,rgonzalez@aol.com,949-616-4571,43,Female,67065,2274 Elm Blvd,San Francisco,CA,94101,USA,2025-12-21,Active,Yes,Yes,Organic Search,9,404
CUST-001528,Donald,Chavez,donald.chavez@outlook.com,784-965-1399,72,Male,102981,7552 Lake Ave,Albuquerque,NM,87101,USA,2022-09-08,Active,Yes,Yes,Paid Social,9,5536
CUST-001529,Patrick,Phillips,patrick_phillips@outlook.com,594-907-6454,47,Male,124016,8798 Main Blvd,Miami,FL,33101,USA,2023-11-02,Inactive,No,No,Email Campaign,3,134
CUST-001530,Jason,Long,jason277@gmail.com,835-543-1898,36,Female,47911,8533 Elm St,Raleigh,NC,27601,USA,2023-05-26,Active,No,Yes,Paid Social,4,75
CUST-001531,Joseph,Roberts,jroberts@outlook.com,772-921-2097,43,Female,78782,9287 Pine Ave,Raleigh,NC,27601,USA,2026-03-18,Inactive,Yes,Yes,Referral,3,13
CUST-001532,Kevin,Walker,kevin.walker@outlook.com,414-971-4693,75,Male,37268,5350 Elm Blvd,Virginia Beach,VA,23451,USA,2023-10-04,Inactive,No,Yes,Direct,5,29
CUST-001533,Nicholas,Mendoza,nicholas_mendoza@gmail.com,713-739-3010,40,Female,44551,7803 Cedar Dr,Houston,TX,77001,USA,2026-01-31,Active,No,Yes,Email Campaign,7,47
CUST-001534,Helen,Mitchell,helen820@gmail.com,289-282-7400,18,Female,74389,3029 Cedar St,Minneapolis,MN,55401,USA,2021-11-26,Active,Yes,Yes,Paid Social,5,24
CUST-001535,Susan,Perez,susan.perez@icloud.com,733-842-1371,42,Female,62182,4903 Washington Rd,Minneapolis,MN,55401,USA,2025-08-10,Inactive,No,Yes,In-Store,4,2
CUST-001536,Anna,Taylor,anna_taylor@yahoo.com,222-437-9513,22,Female,104353,5603 Washington Ln,Las Vegas,NV,89101,USA,2023-12-13,Active,Yes,Yes,Affiliate,3,27
CUST-001537,Carol,Wood,carol_wood@gmail.com,668-511-3161,42,Female,31465,5121 Maple Blvd,Tucson,AZ,85701,USA,2023-02-10,Active,Yes,Yes,Organic Search,9,477
CUST-001538,Sandra,Morris,sandra_morris@gmail.com,666-370-3634,58,Male,64373,8870 Cedar Ave,Wichita,KS,67201,USA,2021-09-12,Active,No,Yes,Paid Social,5,20
CUST-001539,Daniel,Price,daniel710@outlook.com,524-788-3072,18,Male,117026,7323 Cedar Blvd,Cleveland,OH,44101,USA,2025-07-30,Active,Yes,Yes,Organic Search,8,3890
CUST-001540,Lisa,Clark,lisa576@hotmail.com,581-659-9845,45,Female,134545,2763 Cedar St,Chicago,IL,60601,USA,2022-09-15,Inactive,Yes,Yes,Email Campaign,3,29
CUST-001541,Patricia,Phillips,pphillips@yahoo.com,204-956-9948,30,Male,129835,8413 Elm Rd,Wichita,KS,67201,USA,2025-08-16,Active,No,Yes,Email Campaign,8,51
CUST-001542,Patrick,Nguyen,patrick_nguyen@icloud.com,652-546-2840,54,Male,274453,7947 Main Ave,New Orleans,LA,70101,USA,2023-03-23,Active,Yes,No,Email Campaign,6,417
CUST-001543,Alexander,Peterson,alexander_peterson@yahoo.com,565-294-6347,40,Female,92594,1001 Pine Ln,Los Angeles,CA,90001,USA,2024-03-09,Active,Yes,Yes,TV/Print,9,22
CUST-001544,Shirley,Lewis,shirley_lewis@outlook.com,893-887-2431,45,Female,39889,8485 Washington Ave,Fort Worth,TX,76101,USA,2026-04-24,Active,No,No,Referral,5,7
CUST-001545,Gary,Green,garyg@aol.com,637-578-7326,28,Male,88531,6208 Main Blvd,Fresno,CA,93701,USA,2026-02-15,Active,Yes,No,Direct,7,353
CUST-001546,Brian,Hall,bhall@outlook.com,959-625-8249,29,Female,51763,4828 Maple Rd,Kansas City,MO,64101,USA,2025-12-12,Active,No,Yes,Referral,8,6788
CUST-001547,Jason,Sanders,jsanders@gmail.com,412-510-8776,36,Male,21928,8706 Elm St,Dallas,TX,75201,USA,2021-10-02,Active,No,Yes,Organic Search,9,8
CUST-001548,Emma,Long,emma.long@gmail.com,673-927-3243,36,Female,176810,3364 Maple Dr,New York,NY,10001,USA,2024-02-22,Active,Yes,Yes,Paid Social,7,42
CUST-001549,Donna,Peterson,donna.peterson@hotmail.com,957-674-4678,54,Male,76717,539 Main Ave,Washington,DC,20001,USA,2021-10-04,Active,No,Yes,TV/Print,9,29
CUST-001550,Kimberly,Hill,kimberly979@hotmail.com,627-383-9059,44,Male,93942,4109 Main St,Miami,FL,33101,USA,2023-10-16,Active,No,Yes,Paid Social,5,41
CUST-001551,Ruth,Scott,ruth.scott@outlook.com,646-464-8799,50,Female,51331,2059 Elm Ln,Colorado Springs,CO,80901,USA,2022-04-05,Active,No,Yes,Paid Social,5,77
CUST-001552,Carolyn,Kelly,carolyn_kelly@company.com,909-338-6855,60,Non-binary,124456,2775 Main Blvd,Austin,TX,78701,USA,2023-03-06,Active,No,No,Paid Social,5,26
CUST-001553,George,Turner,george_turner@aol.com,726-398-4002,32,Female,37925,1648 Maple Ln,Houston,TX,77001,USA,2024-10-24,Active,No,Yes,Paid Social,7,7
CUST-001554,Dorothy,Green,dorothy847@hotmail.com,560-347-1211,38,Male,23529,2343 Cedar Blvd,Washington,DC,20001,USA,2024-12-01,Active,No,Yes,Email Campaign,5,74
CUST-001555,Maria,Morales,maria_morales@aol.com,392-772-9612,46,Female,37899,8817 Oak Dr,Austin,TX,78701,USA,2025-11-12,Active,No,Yes,Paid Social,6,401
CUST-001556,Ryan,Martinez,ryanmartinez@yahoo.com,342-652-9570,38,Male,77582,5704 Maple Rd,Los Angeles,CA,90001,USA,2023-10-01,Active,No,Yes,Email Campaign,9,2358
CUST-001557,Joshua,Brown,joshua.brown@icloud.com,328-414-3133,50,Female,195441,1387 Washington Rd,Charlotte,NC,28201,USA,2025-09-19,Active,No,Yes,Email Campaign,8,5438
CUST-001558,Ruth,Anderson,ruth.anderson@yahoo.com,233-875-9412,31,Female,71631,9818 Main Dr,Wichita,KS,67201,USA,2023-09-22,Active,No,No,Organic Search,8,22
CUST-001559,Jessica,Allen,jessica.allen@hotmail.com,816-410-4277,32,Non-binary,76918,3127 Elm St,Washington,DC,20001,USA,2022-09-11,Active,No,Yes,Email Campaign,5,47
CUST-001560,Barbara,Jackson,barbara867@aol.com,999-946-4962,28,Male,50902,8372 Oak St,Seattle,WA,98101,USA,2023-03-10,Active,Yes,No,Email Campaign,7,22
CUST-001561,Justin,Ross,justinr@gmail.com,972-750-1070,35,Female,40955,1716 Pine Ln,Columbus,OH,43201,USA,2022-06-05,Active,Yes,No,Email Campaign,6,451
CUST-001562,Patrick,Stewart,patrick376@gmail.com,385-563-7219,40,Female,131321,7048 Pine Ln,Long Beach,CA,90801,USA,2025-05-26,Active,No,Yes,Organic Search,10,2745
CUST-001563,Sandra,Evans,sandra_evans@outlook.com,980-569-5723,30,Male,51485,9228 Main St,San Diego,CA,92101,USA,2023-10-29,Active,Yes,No,Organic Search,7,4697
CUST-001564,Dorothy,Murphy,dmurphy@yahoo.com,654-431-7672,23,Male,233428,4861 Washington Ave,Denver,CO,80201,USA,2023-11-17,Active,No,Yes,Direct,9,479
CUST-001565,William,Stewart,william962@aol.com,888-307-7494,59,Male,17054,7277 Oak St,Detroit,MI,48201,USA,2025-06-07,Active,No,No,Affiliate,5,10
CUST-001566,Charles,Gomez,charles411@gmail.com,546-405-7623,51,Non-binary,81594,2111 Pine Dr,Long Beach,CA,90801,USA,2025-11-13,Active,No,Yes,Paid Social,6,248
CUST-001567,Raymond,Murphy,raymond286@protonmail.com,609-564-8795,45,Male,38020,9982 Washington Dr,Wichita,KS,67201,USA,2023-03-06,Active,Yes,Yes,In-Store,9,323
CUST-001568,Angela,Scott,ascott@gmail.com,843-337-1486,30,Male,79986,1731 Main St,San Antonio,TX,78201,USA,2025-10-02,Active,No,Yes,Paid Social,5,45
CUST-001569,Amy,Gray,amygray@gmail.com,838-298-2253,39,Female,94659,8618 Lake Dr,Oklahoma City,OK,73101,USA,2023-01-18,Active,No,Yes,Direct,7,150
CUST-001570,Betty,Nguyen,bnguyen@icloud.com,759-218-1517,42,Male,102232,7151 Oak Dr,Tucson,AZ,85701,USA,2023-08-11,Active,Yes,Yes,Referral,7,52
CUST-001571,Laura,Green,lgreen@hotmail.com,875-998-5965,69,Male,287304,2789 Lake Dr,Baltimore,MD,21201,USA,2023-11-11,Active,Yes,No,Affiliate,5,36
CUST-001572,Sarah,Flores,sflores@yahoo.com,875-767-9837,22,Female,99901,9475 Lake Dr,Tucson,AZ,85701,USA,2022-02-26,Active,No,Yes,In-Store,5,467
CUST-001573,Brenda,Lee,brenda.lee@outlook.com,831-892-6779,60,Male,50716,4760 Elm St,Portland,OR,97201,USA,2024-12-17,Active,No,Yes,Paid Social,8,40
CUST-001574,Patricia,Ramos,patriciaramos@hotmail.com,549-589-2594,62,Female,69777,7114 Elm Blvd,Detroit,MI,48201,USA,2024-06-25,Active,No,Yes,Organic Search,3,74
CUST-001575,Edward,Hall,edward58@yahoo.com,286-904-2073,44,Male,273138,5095 Oak Blvd,San Francisco,CA,94101,USA,2025-01-18,Inactive,No,Yes,Affiliate,2,19
CUST-001576,Nancy,Williams,nancy_williams@gmail.com,473-220-8695,56,Female,82394,9733 Main Blvd,Chicago,IL,60601,USA,2023-11-09,Active,No,Yes,Organic Search,10,3855
CUST-001577,Timothy,Kelly,timothy_kelly@yahoo.com,410-544-9138,55,Male,61569,8337 Elm Ave,Atlanta,GA,30301,USA,2025-11-21,Inactive,No,No,Organic Search,4,3
CUST-001578,Brandon,Hill,bhill@gmail.com,419-494-5344,18,Female,51131,878 Cedar Ln,Fort Worth,TX,76101,USA,2023-08-27,Active,No,Yes,Direct,5,50
CUST-001579,Stephanie,Lewis,stephanie640@gmail.com,479-268-9700,40,Male,53410,7886 Washington Ave,Philadelphia,PA,19101,USA,2022-06-01,Active,Yes,Yes,Paid Social,9,193
CUST-001580,Brian,Martinez,brian_martinez@gmail.com,520-404-7788,23,Female,20451,6691 Cedar Ln,Fresno,CA,93701,USA,2021-12-06,Active,No,Yes,Referral,7,30
CUST-001581,Angela,Collins,angelac@outlook.com,391-790-9178,31,Female,82614,3589 Lake Blvd,Jacksonville,FL,32201,USA,2021-07-01,Inactive,Yes,Yes,Direct,1,0
CUST-001582,Samantha,Morgan,samantham@gmail.com,673-351-4938,40,Male,150701,2565 Cedar Dr,Wichita,KS,67201,USA,2024-01-03,Active,Yes,No,Organic Search,5,31
CUST-001583,Edward,Green,edward.green@gmail.com,861-364-5201,58,Female,29251,9950 Pine Dr,Miami,FL,33101,USA,2025-04-19,Active,Yes,Yes,Organic Search,8,646
CUST-001584,Donald,Anderson,donaldanderson@gmail.com,646-632-1606,65,Male,47520,3409 Maple Blvd,Los Angeles,CA,90001,USA,2025-01-23,Active,No,Yes,In-Store,7,10
CUST-001585,Sarah,Brown,sarah_brown@protonmail.com,939-697-1326,33,Male,113456,1006 Oak Blvd,Omaha,NE,68101,USA,2023-05-09,Active,Yes,Yes,Email Campaign,6,170
CUST-001586,Nicole,Hill,nicole.hill@hotmail.com,343-441-2833,43,Male,77916,9454 Oak Ln,Las Vegas,NV,89101,USA,2024-05-26,Active,No,Yes,Organic Search,7,2173
CUST-001587,Christine,Howard,christineh@outlook.com,991-520-6395,41,Male,68572,9673 Washington Rd,Indianapolis,IN,46201,USA,2023-08-28,Active,No,No,Paid Social,7,3989
