Customer_ID,First_Name,Last_Name,Email,Phone,Age,Gender,Annual_Income,Address_Line_1,City,State,ZIP_Code,Country,Registration_Date,Account_Status,Subscription_Member,Marketing_Consent,Acquisition_Channel,Satisfaction_Score_1_10,Loyalty_Points_Balance,Days_Since_Registration,total_orders,completed_orders,total_revenue,avg_order_value,max_order_value,min_order_value,first_order_date,last_order_date,total_items,total_discount_amt,avg_discount_pct,refunded_orders,cancelled_orders,preferred_channel,preferred_category,recency_days,customer_lifespan_days,refund_rate,cancel_rate,revenue_per_item,total_interactions,support_tickets,email_opens,email_clicks,web_visits,app_opens,avg_duration_mins,avg_int_satisfaction,last_interaction_date,preferred_int_channel,days_since_last_interaction,email_ctr
CUST-001824,Elizabeth,Campbell,elizabeth_campbell@gmail.com,266-416-1179,46,Male,40313,5164 Pine Ln,Los Angeles,CA,90001,USA,2025-02-04,Active,False,True,Paid Social,7.0,10,491,10,7,548.8,54.879999999999995,74.31,32.89,2023-12-09,2026-03-12,13,0.0,0.0,2,0,Mobile App,Clothing,90,824,0.2,0.0,42.215384615384615,19,2,6,1,4,1,7.052631578947368,,2026-05-28,Mobile App,13,0.1667
CUST-001825,Betty,Brooks,betty.brooks@icloud.com,245-777-8926,48,Male,115028,848 Main Blvd,San Francisco,CA,94101,USA,2024-12-05,Active,False,True,In-Store,3.0,68,552,27,17,2412.54,89.35333333333334,138.05,41.26,2021-12-22,2026-02-13,62,23.810000000000002,1.2962962962962963,1,6,Mobile App,Clothing,117,1514,0.037037037037037035,0.2222222222222222,38.91193548387097,32,1,8,5,8,2,6.375,5.0,2026-01-04,Social Media,157,0.625
CUST-001826,Barbara,Flores,barbara_flores@gmail.com,969-600-6830,18,Female,64499,2222 Oak Blvd,New Orleans,LA,70101,USA,2024-11-08,Active,True,True,Paid Social,8.0,144,579,19,14,1978.69,104.14157894736843,155.71,58.29,2024-01-19,2026-04-20,51,32.98,1.8421052631578947,2,1,In-Store,Books,51,822,0.10526315789473684,0.05263157894736842,38.7978431372549,32,1,10,8,4,6,6.21875,,2026-05-29,Web,12,0.8
CUST-001827,Edward,Patel,edward.patel@aol.com,688-800-1612,34,Female,122017,4853 Maple Ave,Fresno,CA,93701,USA,2021-11-29,Active,True,False,Email Campaign,6.0,81,1654,17,14,2018.18,118.7164705882353,163.13,55.34,2023-06-17,2026-05-22,63,24.78,2.0588235294117645,1,1,Online,Electronics,19,1070,0.058823529411764705,0.058823529411764705,32.03460317460318,100,14,28,18,12,7,7.36,3.0,2026-06-01,Phone,9,0.6429
CUST-001828,Debra,Reyes,debra81@gmail.com,869-344-3638,33,Prefer not to say,65412,8318 Elm Dr,Philadelphia,PA,19101,USA,2022-05-30,Active,True,True,Paid Social,6.0,25,1472,5,4,446.56,89.312,115.45,53.51,2025-08-22,2026-05-13,12,0.0,0.0,0,1,Online,Health & Beauty,28,264,0.0,0.2,37.21333333333333,17,1,4,5,2,1,8.117647058823529,,2026-06-01,Mobile App,9,1.25
CUST-001829,Thomas,Baker,thomas_baker@icloud.com,992-899-7350,44,Female,27611,4017 Pine Ln,Raleigh,NC,27601,USA,2021-08-22,Active,False,True,Organic Search,8.0,44,1753,18,17,786.27,43.681666666666665,61.52,22.42,2024-01-14,2026-05-21,20,7.75,1.1111111111111112,1,0,Online,Food & Beverage,20,858,0.05555555555555555,0.0,39.3135,38,3,5,7,11,2,8.526315789473685,2.3333333333333335,2026-06-01,Web,9,1.4
CUST-001830,Nicole,Martinez,nicolemartinez@gmail.com,346-984-6071,31,Female,104899,9064 Oak Dr,Atlanta,GA,30301,USA,2022-12-02,Active,True,False,TV/Print,8.0,287,1286,43,30,4754.99,110.58116279069768,172.42,49.93,2022-05-30,2026-03-27,123,112.03,2.558139534883721,3,6,Mobile App,Health & Beauty,75,1397,0.06976744186046512,0.13953488372093023,38.65845528455284,112,7,24,16,23,12,7.401785714285714,3.3333333333333335,2026-05-16,Mobile App,25,0.6667
CUST-001831,Richard,Collins,richardcollins@yahoo.com,561-291-2165,24,Male,48499,3035 Lake Blvd,Denver,CO,80201,USA,2025-07-14,Active,True,True,Email Campaign,5.0,7,331,14,12,699.77,49.98357142857143,68.83,24.12,2024-04-08,2026-03-31,18,0.0,0.0,0,1,Mobile App,Clothing,71,722,0.0,0.07142857142857142,38.87611111111111,48,3,12,7,6,4,6.833333333333333,5.0,2026-05-22,Email,19,0.5833
CUST-001832,Jacob,Allen,jallen@icloud.com,240-572-5696,64,Female,43777,6668 Washington Ln,Virginia Beach,VA,23451,USA,2025-08-26,Active,False,True,Email Campaign,7.0,4489,288,94,71,32516.0,345.9148936170213,538.54,143.74,2022-07-21,2026-03-25,1008,580.89,2.2872340425531914,6,8,Online,Electronics,77,1343,0.06382978723404255,0.0851063829787234,32.257936507936506,228,24,69,29,30,18,7.2631578947368425,2.4705882352941178,2026-06-09,Social Media,1,0.4203
CUST-001833,Debra,Taylor,debra_taylor@yahoo.com,285-898-7769,46,Male,79514,8389 Lake Blvd,Fresno,CA,93701,USA,2021-09-13,Active,True,True,Email Campaign,9.0,164,1731,24,17,2634.23,109.75958333333334,176.43,62.97,2022-03-12,2026-03-31,82,32.870000000000005,1.4583333333333333,2,3,Mobile App,Home & Garden,71,1480,0.08333333333333333,0.125,32.124756097560976,76,8,17,13,11,7,7.0131578947368425,2.0,2026-05-14,Email,27,0.7647
CUST-001834,Debra,Garcia,debra636@gmail.com,208-358-2725,47,Male,110993,4862 Washington Ave,Houston,TX,77001,USA,2022-04-14,Active,False,False,Email Campaign,6.0,10,1518,12,11,535.2,44.6,57.86,23.15,2025-04-13,2026-06-03,12,6.78,1.6666666666666667,1,0,Online,Clothing,7,416,0.08333333333333333,0.0,44.6,41,7,12,6,2,3,8.78048780487805,3.75,2026-06-06,Social Media,4,0.5
CUST-001835,Larry,Phillips,larry.phillips@yahoo.com,677-679-9767,75,Male,63678,7716 Oak St,Charlotte,NC,28201,USA,2024-04-05,Active,False,True,Referral,8.0,481,796,43,33,4713.28,109.61116279069766,173.83,55.78,2021-09-14,2026-05-23,131,28.72,0.813953488372093,1,4,Online,Clothing,18,1712,0.023255813953488372,0.09302325581395349,35.97923664122137,45,8,9,5,7,5,8.755555555555556,3.2,2026-05-03,In-Store,38,0.5556
CUST-001836,Lisa,Sanders,lsanders@gmail.com,524-550-8967,28,Male,85474,3583 Lake St,Wichita,KS,67201,USA,2024-01-04,Active,False,True,Organic Search,4.0,94,888,11,8,930.0799999999999,84.55272727272727,130.92,44.38,2026-01-23,2026-02-28,27,15.17,2.272727272727273,1,1,Mobile App,Health & Beauty,102,36,0.09090909090909091,0.09090909090909091,34.447407407407404,34,5,5,3,4,3,9.911764705882353,3.0,2026-06-09,Email,1,0.6
CUST-001837,Emily,Collins,emilyc@yahoo.com,781-232-7230,67,Male,104719,1122 Elm Dr,San Jose,CA,95101,USA,2023-10-21,Active,True,False,Paid Social,6.0,293,963,38,26,4087.84,107.57473684210527,178.68,54.48,2023-03-04,2026-05-25,112,16.04,0.39473684210526316,2,3,Mobile App,Sports,16,1178,0.05263157894736842,0.07894736842105263,36.49857142857143,91,11,22,15,12,8,7.571428571428571,2.375,2026-05-16,Web,25,0.6818
CUST-001838,Jacob,Ramirez,jacobramirez@yahoo.com,380-285-3322,40,Female,74654,1234 Cedar Dr,Los Angeles,CA,90001,USA,2022-03-09,Active,False,True,Organic Search,8.0,37,1554,16,8,684.91,42.806875,59.7,18.18,2025-09-12,2026-05-26,16,0.0,0.0,3,4,Mobile App,Health & Beauty,15,256,0.1875,0.25,42.806875,21,5,2,6,3,1,7.619047619047619,2.0,2026-05-14,Phone,27,3.0
CUST-001839,David,Hill,david895@gmail.com,465-388-1880,46,Male,109056,1614 Washington Blvd,Baltimore,MD,21201,USA,2021-07-21,Active,True,True,Email Campaign,8.0,7,1785,13,9,654.8199999999999,50.37076923076923,66.56,36.9,2022-01-17,2026-04-11,16,10.68,1.9230769230769231,2,1,Online,Health & Beauty,60,1545,0.15384615384615385,0.07692307692307693,40.926249999999996,12,2,5,1,1,3,8.5,1.0,2026-05-25,In-Store,16,0.2
CUST-001840,Dennis,Hill,dennishill@yahoo.com,364-913-8156,24,Female,51289,5911 Washington St,Nashville,TN,37201,USA,2024-02-02,Active,False,True,Email Campaign,10.0,2000,859,79,48,27369.11,346.44443037974685,553.21,166.56,2024-05-23,2026-06-09,830,372.39,1.3291139240506329,5,12,Mobile App,Books,1,747,0.06329113924050633,0.1518987341772152,32.9748313253012,299,31,84,39,53,27,7.3478260869565215,3.227272727272727,2026-06-10,Mobile App,0,0.4643
CUST-001841,Brenda,Kim,brenda.kim@yahoo.com,880-951-6185,19,Female,59233,332 Maple Dr,Arlington,TX,76001,USA,2022-09-11,Active,False,True,Paid Social,9.0,21,1368,3,3,230.37,76.79,94.33,59.5,2023-05-14,2026-05-20,6,0.0,0.0,0,0,In-Store,Electronics,21,1102,0.0,0.0,38.395,8,0,2,0,1,1,6.25,,2024-11-06,In-Store,581,0.0
CUST-001842,Charles,Murphy,charles_murphy@gmail.com,203-661-3059,45,Male,55153,7461 Oak St,San Diego,CA,92101,USA,2021-12-30,Active,False,True,Paid Social,8.0,514,1623,20,17,2506.62,125.33099999999999,168.73,71.38,2022-12-16,2026-04-26,65,69.97,2.5,1,2,Online,Home & Garden,45,1227,0.05,0.1,38.563384615384614,50,8,9,7,11,5,7.84,2.875,2026-05-15,In-Store,26,0.7778
CUST-001843,Margaret,Myers,mmyers@yahoo.com,556-414-4131,30,Male,62518,9550 Main Blvd,Minneapolis,MN,55401,USA,2023-05-18,Inactive,False,True,Paid Social,2.0,18,1119,6,5,351.15999999999997,58.526666666666664,86.13,17.74,2024-03-13,2024-06-10,9,13.83,3.3333333333333335,0,0,In-Store,Clothing,730,89,0.0,0.0,39.01777777777777,5,1,2,2,0,0,11.2,2.0,2026-02-01,In-Store,129,1.0
CUST-001844,George,Williams,george_williams@yahoo.com,666-623-7723,34,Male,51026,5862 Elm Ln,Fresno,CA,93701,USA,2021-11-05,Active,False,True,Organic Search,7.0,9951,1678,96,74,34118.46,355.400625,551.19,164.61,2021-06-26,2026-05-25,947,478.89,1.5104166666666667,9,6,Online,Books,16,1794,0.09375,0.0625,36.02794086589229,238,28,59,39,30,23,7.340336134453781,3.1,2026-06-10,Phone,0,0.661
CUST-001845,Jason,Gutierrez,jason_gutierrez@gmail.com,766-809-3664,46,Male,42719,8992 Washington Dr,San Diego,CA,92101,USA,2025-06-14,Active,True,True,Paid Social,8.0,336,361,47,38,5264.77,112.01638297872341,177.87,47.78,2022-12-05,2026-05-28,149,45.2,1.2765957446808511,1,5,Online,Sports,13,1270,0.02127659574468085,0.10638297872340426,35.33402684563759,82,10,24,6,10,7,7.0,2.8333333333333335,2026-06-02,Email,8,0.25
CUST-001846,Andrew,James,andrew706@outlook.com,289-306-2468,19,Female,91900,369 Washington St,Louisville,KY,40201,USA,2022-11-19,Active,True,True,Paid Social,9.0,3629,1299,36,28,11770.76,326.96555555555557,547.33,167.76,2026-05-04,2026-06-09,403,249.79000000000002,2.0833333333333335,2,2,Online,Health & Beauty,1,36,0.05555555555555555,0.05555555555555555,29.207841191066997,94,9,19,23,10,8,8.02127659574468,2.6666666666666665,2026-06-10,Web,0,1.2105
CUST-001847,Amy,Myers,amym@gmail.com,883-496-7891,55,Prefer not to say,86245,3571 Pine Dr,Mesa,AZ,85201,USA,2025-11-17,Inactive,False,True,Organic Search,4.0,15,205,8,5,510.7,63.8375,81.25,40.56,2024-11-17,2025-08-07,13,8.33,1.25,0,2,In-Store,Sports,307,263,0.0,0.25,39.284615384615385,2,0,1,0,1,0,16.0,,2026-01-18,In-Store,143,0.0
CUST-001848,Stephen,Carter,stephencarter@gmail.com,622-860-7484,18,Female,59250,224 Elm Ave,Albuquerque,NM,87101,USA,2025-09-28,Active,False,True,Paid Social,7.0,42,255,19,13,908.7,47.82631578947369,71.27,21.86,2025-08-15,2026-05-07,26,35.55,4.473684210526316,4,2,Phone,Health & Beauty,34,265,0.21052631578947367,0.10526315789473684,34.95,36,5,7,6,7,3,5.916666666666667,3.2,2026-06-02,Social Media,8,0.8571
CUST-001849,Nicholas,Torres,nicholas275@hotmail.com,624-233-1254,58,Male,187830,530 Maple Blvd,Indianapolis,IN,46201,USA,2024-09-18,Active,False,True,Affiliate,8.0,34,630,8,4,395.69,49.46125,65.53,32.79,2024-09-19,2026-05-14,9,10.379999999999999,2.5,2,1,In-Store,Health & Beauty,27,602,0.25,0.125,43.965555555555554,12,3,5,0,1,1,10.833333333333334,3.5,2026-04-10,Mobile App,61,0.0
CUST-001850,Eric,Patel,eric_patel@yahoo.com,397-831-7444,41,Female,16100,945 Washington Ave,El Paso,TX,79901,USA,2025-06-25,Active,True,False,Paid Social,10.0,3340,350,136,106,47347.5,348.14338235294116,560.0,129.61,2023-06-11,2026-05-14,1447,640.29,1.4338235294117647,10,9,Online,Books,27,1068,0.07352941176470588,0.0661764705882353,32.72114720110574,127,17,34,24,14,9,7.503937007874016,2.923076923076923,2026-06-08,Email,2,0.7059
CUST-001851,Samantha,Roberts,samantharoberts@gmail.com,301-927-3069,39,Female,37843,8361 Oak Rd,Portland,OR,97201,USA,2024-08-27,Active,False,True,Paid Social,9.0,5,652,5,4,385.58,77.116,112.23,48.68,2026-03-18,2026-05-25,11,0.0,0.0,0,0,In-Store,Clothing,16,68,0.0,0.0,35.052727272727275,12,1,3,0,3,1,8.333333333333334,4.0,2026-06-02,Email,8,0.0
CUST-001852,Pamela,Gomez,pamela864@protonmail.com,408-295-2528,59,Male,93305,520 Washington St,Indianapolis,IN,46201,USA,2021-09-29,Active,False,True,Email Campaign,9.0,474,1715,47,37,5398.5199999999995,114.86212765957445,174.42,56.47,2025-02-18,2026-04-13,166,46.42,0.851063829787234,2,6,Online,Clothing,58,419,0.0425531914893617,0.1276595744680851,32.5212048192771,75,7,17,10,13,5,7.533333333333333,2.25,2026-06-05,Social Media,5,0.5882
CUST-001853,Benjamin,Foster,benjaminfoster@aol.com,960-951-3138,36,Female,97900,7533 Elm Ave,Los Angeles,CA,90001,USA,2022-12-22,Active,False,True,Organic Search,3.0,23,1266,25,23,2195.0,87.8,142.92,49.47,2024-10-19,2025-12-31,49,25.91,1.0,1,1,Online,Electronics,161,438,0.04,0.04,44.795918367346935,37,4,10,7,5,3,6.594594594594595,3.6666666666666665,2026-05-30,Email,11,0.7
CUST-001854,Donald,Wood,donaldwood@outlook.com,998-587-5267,40,Male,105296,947 Cedar St,Washington,DC,20001,USA,2025-05-09,Active,False,False,Affiliate,9.0,295,397,24,15,2635.57,109.81541666666668,169.3,52.01,2023-12-29,2026-03-17,79,39.269999999999996,1.875,2,2,Online,Electronics,85,809,0.08333333333333333,0.08333333333333333,33.36164556962026,114,16,25,16,11,9,7.587719298245614,2.5833333333333335,2026-06-07,Mobile App,3,0.64
CUST-001855,Charles,Watson,charles24@company.com,325-309-3323,58,Male,93149,4727 Cedar Ave,Long Beach,CA,90801,USA,2021-07-30,Active,True,False,Organic Search,5.0,224,1776,28,19,2859.72,102.13285714285713,165.06,50.62,2022-04-15,2026-04-24,77,31.36,1.4285714285714286,2,4,Mobile App,Clothing,47,1470,0.07142857142857142,0.14285714285714285,37.13922077922078,61,7,13,13,11,4,6.901639344262295,3.75,2026-06-08,Mobile App,2,1.0
CUST-001856,Barbara,Martinez,barbara_martinez@yahoo.com,623-275-8971,75,Female,86423,1350 Pine Rd,Columbus,OH,43201,USA,2024-03-31,Active,False,True,Email Campaign,7.0,1737,801,131,103,46758.03,356.93152671755723,556.9,133.37,2024-11-06,2026-05-22,1565,492.15,1.2595419847328244,13,9,Online,Clothing,19,562,0.09923664122137404,0.06870229007633588,29.877335463258785,135,20,30,16,23,10,9.459259259259259,2.5454545454545454,2026-06-09,Social Media,1,0.5333
CUST-001857,Rebecca,Carter,rebecca_carter@yahoo.com,382-875-1515,23,Male,116173,2020 Elm Blvd,Miami,FL,33101,USA,2023-11-29,Active,True,True,Email Campaign,6.0,39,924,10,8,427.28,42.727999999999994,62.93,23.76,2026-06-01,2026-06-09,11,6.65,2.5,0,0,Online,Clothing,1,8,0.0,0.0,38.843636363636364,12,0,4,6,0,1,2.5,,2026-06-10,Social Media,0,1.5
CUST-001858,Kathleen,Ward,kathleenw@hotmail.com,820-230-9781,55,Male,109744,477 Maple Ave,New York,NY,10001,USA,2025-07-20,Active,False,True,Organic Search,7.0,13,325,16,12,795.44,49.715,66.56,31.76,2024-10-16,2026-03-17,18,33.05,4.6875,1,0,Online,Electronics,85,517,0.0625,0.0,44.19111111111111,52,4,14,13,5,4,7.153846153846154,1.6666666666666667,2026-05-27,Mobile App,14,0.9286
CUST-001859,George,Anderson,georgeanderson@gmail.com,908-329-5384,43,Male,74252,4583 Lake Ave,Los Angeles,CA,90001,USA,2024-08-08,Active,True,False,Paid Social,8.0,5235,671,96,74,34904.22,363.585625,548.25,134.54,2023-08-12,2026-03-28,1027,604.57,2.03125,7,9,Online,Electronics,74,959,0.07291666666666667,0.09375,33.986582278481016,168,17,36,26,30,14,7.928571428571429,3.25,2026-06-10,Social Media,0,0.7222
CUST-001860,Barbara,Hall,barbarah@hotmail.com,646-724-7552,45,Male,78476,3263 Cedar Ave,Virginia Beach,VA,23451,USA,2024-10-15,Active,False,True,Referral,8.0,4,603,2,1,123.78,61.89,65.86,57.92,2026-03-31,2026-05-20,3,0.0,0.0,0,1,Mobile App,Sports,21,50,0.0,0.5,41.26,15,1,7,1,2,3,11.0,4.0,2026-06-06,Phone,4,0.1429
CUST-001861,Betty,Mendoza,betty867@yahoo.com,519-369-4372,42,Female,32038,8092 Washington Dr,Seattle,WA,98101,USA,2024-03-27,Active,False,True,Referral,5.0,21,805,6,5,319.13,53.18833333333333,63.21,39.9,2025-06-11,2026-03-17,9,0.0,0.0,1,0,Online,Electronics,85,279,0.16666666666666666,0.0,35.458888888888886,49,4,14,11,10,1,7.73469387755102,1.0,2026-06-03,Web,7,0.7857
CUST-001862,Jason,Kim,jason_kim@gmail.com,404-780-6782,42,Female,216520,6226 Oak Dr,Boston,MA,02101,USA,2022-12-12,Active,False,True,Affiliate,5.0,18,1276,8,5,358.67,44.83375,59.6,31.97,2023-09-30,2026-06-05,8,5.01,1.25,0,3,Mobile App,Home & Garden,5,979,0.0,0.375,44.83375,29,5,7,4,7,0,9.517241379310345,3.0,2026-04-05,Email,66,0.5714
CUST-001863,Nancy,Jones,nancyj@gmail.com,743-560-7525,51,Male,20085,590 Oak Ave,Indianapolis,IN,46201,USA,2023-02-24,Active,False,True,Organic Search,8.0,224,1202,36,26,4145.92,115.16444444444444,168.46,63.56,2022-11-13,2026-04-10,118,70.13,1.6666666666666667,4,5,Online,Clothing,61,1244,0.1111111111111111,0.1388888888888889,35.13491525423729,35,2,7,8,4,2,5.828571428571428,4.0,2026-03-18,In-Store,84,1.1429
CUST-001864,Dorothy,Diaz,dorothydiaz@outlook.com,580-348-6151,48,Female,84112,2103 Main Blvd,Nashville,TN,37201,USA,2025-01-23,Active,False,True,Organic Search,5.0,174,503,22,16,2346.6,106.66363636363636,175.99,56.13,2022-04-17,2026-05-11,68,61.59,2.727272727272727,0,4,Online,Sports,30,1485,0.0,0.18181818181818182,34.508823529411764,57,6,15,5,9,3,6.947368421052632,3.6666666666666665,2026-05-31,Mobile App,10,0.3333
CUST-001865,Frank,Johnson,frank_johnson@gmail.com,267-594-5646,69,Male,92572,9959 Pine Ln,Columbus,OH,43201,USA,2023-10-30,Active,False,True,Organic Search,7.0,47,954,17,14,679.54,39.972941176470584,64.71,14.52,2022-10-14,2026-05-23,19,18.42,3.235294117647059,0,2,Mobile App,Clothing,18,1317,0.0,0.11764705882352941,35.765263157894736,56,5,17,8,6,3,7.357142857142857,2.5,2026-06-02,In-Store,8,0.4706
CUST-001866,Margaret,Wilson,margaret_wilson@gmail.com,631-898-8130,48,Female,114948,5306 Elm Ave,Tulsa,OK,74101,USA,2023-01-12,Active,True,False,Organic Search,5.0,180,1245,46,38,5063.95,110.0858695652174,164.46,60.53,2023-08-27,2026-05-14,151,177.39000000000001,3.260869565217391,2,2,Mobile App,Clothing,27,991,0.043478260869565216,0.043478260869565216,33.53609271523179,100,13,27,24,10,4,5.72,3.0,2026-06-01,Web,9,0.8889
CUST-001867,Betty,Miller,bmiller@gmail.com,663-375-6355,28,Female,99835,9785 Washington Ave,Tucson,AZ,85701,USA,2026-03-06,Active,False,True,Referral,7.0,190,96,17,11,1867.83,109.87235294117647,179.23,60.38,2023-12-26,2026-05-11,46,20.24,1.1764705882352942,2,2,Mobile App,Electronics,30,867,0.11764705882352941,0.11764705882352941,40.605,119,18,26,15,18,9,7.579831932773109,2.5,2026-06-01,Email,9,0.5769
CUST-001868,Pamela,Williams,pamela.williams@gmail.com,334-612-1606,21,Male,145218,8840 Main Blvd,Virginia Beach,VA,23451,USA,2022-01-17,Active,True,False,Paid Social,3.0,39,1605,28,24,2569.45,91.76607142857142,135.22,47.15,2026-04-10,2026-05-07,71,19.02,0.7142857142857143,1,2,Online,Clothing,34,27,0.03571428571428571,0.07142857142857142,36.18943661971831,40,4,7,4,10,5,8.525,,2026-06-10,Web,0,0.5714
CUST-001869,Samuel,Williams,swilliams@gmail.com,524-971-6665,18,Female,52625,6659 Oak Ln,San Antonio,TX,78201,USA,2021-10-14,Inactive,False,True,Affiliate,4.0,23,1700,10,7,542.86,54.286,89.62,37.83,2025-04-11,2025-07-02,15,6.42,2.0,2,0,Mobile App,Electronics,343,82,0.2,0.0,36.190666666666665,4,1,0,1,1,0,9.75,5.0,2026-06-02,Social Media,8,0.0
CUST-001870,Maria,Green,mariag@outlook.com,705-856-2989,48,Female,43617,6226 Oak St,Houston,TX,77001,USA,2024-03-26,Active,False,False,Paid Social,7.0,227,806,20,17,2358.56,117.928,152.74,66.88,2024-08-13,2026-06-06,81,5.14,0.25,1,0,Mobile App,Electronics,4,662,0.05,0.0,29.118024691358023,39,1,11,5,7,2,6.358974358974359,5.0,2026-05-31,Web,10,0.4545
CUST-001871,Mark,Miller,mark.miller@icloud.com,646-431-3788,40,Female,197869,1542 Pine Rd,Dallas,TX,75201,USA,2025-11-06,Active,True,False,Referral,7.0,552,216,33,25,4002.6200000000003,121.29151515151516,177.55,57.38,2022-02-02,2026-04-11,110,33.27,1.2121212121212122,5,2,Online,Books,60,1529,0.15151515151515152,0.06060606060606061,36.387454545454545,114,11,32,22,19,8,7.447368421052632,3.4285714285714284,2026-06-09,Email,1,0.6875
CUST-001872,Melissa,Morgan,melissa6@gmail.com,276-470-6395,57,Male,29616,6318 Cedar Rd,Houston,TX,77001,USA,2024-12-25,Active,True,True,Paid Social,5.0,39,532,17,12,782.31,46.018235294117645,65.06,23.2,2024-08-29,2026-04-10,20,2.06,0.29411764705882354,1,0,Online,Automotive,61,589,0.058823529411764705,0.0,39.1155,35,4,10,6,6,1,7.742857142857143,4.0,2026-06-01,Email,9,0.6
CUST-001873,Nancy,Moore,nmoore@yahoo.com,798-623-8320,31,Female,53778,2104 Pine Ln,San Diego,CA,92101,USA,2025-09-24,Active,False,True,Paid Social,7.0,274,259,10,8,1159.47,115.947,170.15,59.13,2022-03-30,2026-04-21,36,5.8,0.5,1,0,Mobile App,Home & Garden,50,1483,0.1,0.0,32.2075,109,16,27,16,17,11,7.486238532110092,3.0,2026-06-08,Social Media,2,0.5926
CUST-001874,Kathleen,James,kathleen_james@outlook.com,984-503-2356,53,Female,119417,5883 Pine Rd,Boston,MA,02101,USA,2022-02-08,Active,False,True,Referral,10.0,9347,1583,128,102,44690.04,349.1409375,552.16,163.45,2023-10-13,2026-04-13,1430,984.48,2.4609375,8,9,Online,Clothing,58,913,0.0625,0.0703125,31.251776223776226,93,15,31,11,9,7,7.032258064516129,2.6666666666666665,2026-05-27,Phone,14,0.3548
CUST-001875,Samuel,Patel,samuelpatel@gmail.com,417-213-4541,60,Female,102729,7770 Washington Ave,Minneapolis,MN,55401,USA,2026-01-01,Active,False,True,Referral,5.0,284,160,26,17,2929.38,112.66846153846154,161.24,51.94,2025-09-30,2026-04-25,83,66.61999999999999,2.1153846153846154,3,4,Mobile App,Electronics,46,207,0.11538461538461539,0.15384615384615385,35.29373493975904,97,10,21,10,18,8,7.525773195876289,4.125,2026-06-09,Mobile App,1,0.4762
CUST-001876,Gary,Wilson,garywilson@outlook.com,978-519-8438,36,Female,122105,2623 Oak Ave,Long Beach,CA,90801,USA,2022-03-03,Active,False,False,Email Campaign,9.0,30,1560,5,4,367.65999999999997,73.532,100.28,56.47,2025-03-14,2026-05-22,11,9.45,2.0,0,0,Online,Health & Beauty,19,434,0.0,0.0,33.42363636363636,23,5,4,3,4,1,8.91304347826087,4.0,2026-05-28,Social Media,13,0.75
CUST-001877,Mark,Campbell,mcampbell@yahoo.com,270-484-7931,63,Non-binary,97568,2790 Cedar Ln,Raleigh,NC,27601,USA,2023-07-24,Active,True,True,TV/Print,6.0,7,1052,4,4,313.93,78.4825,106.74,47.51,2025-05-16,2026-05-17,12,14.77,5.0,0,0,Online,Electronics,24,366,0.0,0.0,26.160833333333333,10,1,2,4,1,1,6.5,1.0,2025-12-18,Phone,174,2.0
CUST-001878,Samuel,Wilson,swilson@yahoo.com,391-473-1468,36,Male,306441,7902 Lake Blvd,San Antonio,TX,78201,USA,2022-04-06,Active,False,True,Paid Social,7.0,3423,1526,47,38,15680.45,333.62659574468086,520.15,167.41,2021-09-15,2026-04-07,460,285.67,1.5957446808510638,1,6,Online,Home & Garden,64,1665,0.02127659574468085,0.1276595744680851,34.0879347826087,92,9,22,15,16,5,6.25,3.142857142857143,2026-06-10,Web,0,0.6818
CUST-001879,Kimberly,Thomas,kimberlyt@gmail.com,714-641-9321,37,Female,100783,5567 Main Dr,Philadelphia,PA,19101,USA,2024-06-14,Active,False,True,Paid Social,8.0,136,726,49,36,5447.53,111.17408163265306,171.72,51.39,2021-12-20,2026-03-24,166,152.93,3.163265306122449,5,2,Online,Home & Garden,78,1555,0.10204081632653061,0.04081632653061224,32.81644578313253,65,7,15,10,10,4,6.246153846153846,2.5,2026-06-10,Mobile App,0,0.6667
CUST-001880,Paul,Mitchell,paul.mitchell@outlook.com,612-380-5520,24,Prefer not to say,42733,8776 Lake Ln,Virginia Beach,VA,23451,USA,2024-04-17,Active,False,True,Paid Social,8.0,482,784,10,8,1324.99,132.499,164.1,87.94,2023-04-27,2026-03-14,51,0.0,0.0,0,0,Mobile App,Clothing,88,1052,0.0,0.0,25.980196078431373,25,3,6,5,3,2,8.28,1.6666666666666667,2026-05-14,In-Store,27,0.8333
CUST-001881,Sharon,Wilson,sharon.wilson@gmail.com,236-789-5361,42,Female,54949,4011 Oak Ln,Virginia Beach,VA,23451,USA,2025-01-16,Active,False,False,Organic Search,5.0,20,510,5,5,369.56,73.912,92.11,62.47,2022-06-19,2026-05-26,9,3.33,1.0,0,0,Mobile App,Home & Garden,15,1437,0.0,0.0,41.062222222222225,22,1,10,2,3,2,5.318181818181818,5.0,2026-03-29,Web,73,0.2
CUST-001882,Richard,Scott,richards@yahoo.com,425-951-5395,37,Male,28891,8212 Pine Ave,Minneapolis,MN,55401,USA,2022-06-04,Active,False,True,TV/Print,10.0,8189,1467,62,48,20887.02,336.8874193548387,545.79,164.81,2024-03-23,2026-03-21,644,479.51,2.4193548387096775,4,7,Mobile App,Health & Beauty,81,728,0.06451612903225806,0.11290322580645161,32.43326086956522,170,22,35,28,28,15,9.064705882352941,3.1176470588235294,2026-06-10,Phone,0,0.8
